invoice_no,customer_id,category_id,payment_method_id,shopping_mall_id,invoice_date,quantity,price
I167091,C192189,4,2,6,2022-04-29,2,81.32
I928930,C186495,1,3,5,2021-11-12,2,600.16
I193437,C306533,5,3,5,2023-01-17,5,26.15
I248508,C238909,3,1,7,2022-05-16,3,45.45
I189286,C256640,1,2,5,2021-07-06,4,1200.32
I110591,C244697,1,3,4,2021-06-02,4,1200.32
I245460,C255766,5,1,4,2023-02-01,3,15.69
I280517,C486357,4,2,3,2021-02-24,5,203.3
I101686,C520399,1,2,5,2021-12-03,3,900.24
I303831,C174389,7,3,3,2021-05-08,2,2100.0
I164045,C316115,2,2,1,2022-07-15,1,600.17
I116269,C199411,1,1,1,2023-03-01,4,1200.32
I157763,C332988,1,2,6,2022-03-11,5,1500.4
I725206,C333975,3,3,4,2022-09-07,4,60.6
I204740,C279220,5,1,2,2022-04-09,1,5.23
I202531,C703293,1,3,1,2021-12-31,5,1500.4
I130153,C160143,1,1,6,2022-07-07,5,1500.4
I182555,C221250,4,1,1,2021-04-13,2,81.32
I168794,C888077,2,2,6,2023-02-16,4,2400.68
I757064,C764881,2,3,3,2022-10-28,5,3000.85
I162379,C293401,7,3,1,2022-08-25,2,2100.0
I167359,C324488,2,1,1,2021-10-05,3,1800.51
I108134,C643021,1,3,5,2022-09-30,4,1200.32
I172317,C204651,7,3,7,2022-03-10,4,4200.0
I312347,C122704,6,1,1,2021-12-03,3,107.52
I814279,C628250,4,3,1,2021-05-06,4,162.64
I179112,C273848,7,3,3,2022-12-16,4,4200.0
I138308,C121139,1,2,6,2021-07-31,5,1500.4
I131681,C178728,5,1,6,2021-04-10,2,10.46
I912710,C239862,1,1,3,2022-04-23,4,1200.32
I279726,C124395,1,2,3,2021-03-26,3,900.24
I312593,C263600,7,1,6,2021-10-12,4,4200.0
I150802,C274631,2,1,8,2021-03-05,4,2400.68
I100184,C131276,4,3,1,2022-09-18,2,81.32
I871537,C442550,5,2,6,2022-09-23,1,5.23
I104445,C292016,5,2,6,2021-07-15,5,26.15
I675742,C667677,2,1,4,2021-09-01,5,3000.85
I887076,C363240,4,1,7,2022-08-20,3,121.98
I300110,C306207,7,1,3,2021-10-17,3,3150.0
I336511,C270252,5,1,6,2022-03-06,5,26.15
I205807,C230998,1,3,1,2022-02-28,3,900.24
I220144,C305661,5,1,4,2021-09-23,1,5.23
I185659,C250131,1,3,5,2021-04-12,4,1200.32
I160312,C117563,1,3,7,2021-04-03,3,900.24
I203828,C229926,5,1,6,2022-06-10,2,10.46
I772670,C165788,7,2,7,2023-01-22,4,4200.0
I126859,C474759,4,2,5,2022-01-07,4,162.64
I352799,C106865,2,3,10,2022-02-20,4,2400.68
I321391,C140454,1,3,6,2022-07-11,2,600.16
I238362,C554553,2,1,5,2023-02-22,4,2400.68
I276372,C329353,2,3,3,2021-11-08,3,1800.51
I287455,C339243,8,2,6,2022-08-15,5,58.65
I203258,C885801,4,3,3,2022-07-02,1,40.66
I108084,C320737,1,1,6,2021-04-09,4,1200.32
I214855,C337379,6,2,6,2021-01-10,2,71.68
I327869,C889331,1,1,6,2021-06-13,3,900.24
I263961,C624221,5,2,6,2022-09-08,1,5.23
I297490,C294673,4,1,1,2023-02-17,5,203.3
I162434,C287754,5,3,3,2022-09-15,2,10.46
I210835,C160772,4,1,9,2022-04-02,3,121.98
I188340,C240551,1,3,9,2022-10-27,3,900.24
I337705,C714082,1,3,9,2023-01-18,2,600.16
I187173,C272099,2,1,1,2021-09-12,5,3000.85
I334957,C221163,7,3,1,2022-07-04,4,4200.0
I251731,C126650,1,2,3,2021-08-25,3,900.24
I294115,C215304,1,2,4,2022-01-12,4,1200.32
I171551,C332078,1,3,3,2022-01-04,3,900.24
I293673,C292925,2,3,3,2023-01-31,3,1800.51
I284768,C127723,1,3,8,2021-07-24,2,600.16
I260255,C855258,8,3,6,2022-08-13,5,58.65
I405594,C205717,4,2,6,2022-10-22,1,40.66
I312122,C972280,5,1,1,2021-02-09,4,20.92
I298581,C199081,8,1,2,2022-06-18,5,58.65
I314186,C192301,1,3,6,2021-06-29,4,1200.32
I274096,C185024,1,2,9,2021-12-07,2,600.16
I129319,C173836,1,3,4,2022-05-05,2,600.16
I580268,C280106,6,3,6,2021-04-24,4,143.36
I312588,C230343,1,3,6,2021-12-29,4,1200.32
I800486,C209293,6,3,3,2021-06-30,4,143.36
I190494,C865028,1,1,2,2022-03-10,3,900.24
I335332,C105625,6,2,1,2021-10-02,5,179.2
I132395,C175875,1,1,1,2022-07-16,1,300.08
I305352,C124529,4,1,6,2021-02-23,4,162.64
I434708,C254010,1,3,10,2022-12-02,2,600.16
I239807,C228311,1,1,4,2022-04-13,5,1500.4
I320650,C345539,1,3,6,2021-04-08,5,1500.4
I103273,C116129,5,2,4,2022-11-13,4,20.92
I315414,C269061,5,1,1,2021-02-04,1,5.23
I506243,C128684,1,1,5,2021-11-07,3,900.24
I189806,C821653,7,1,6,2023-01-09,5,5250.0
I142924,C154457,8,3,5,2022-03-25,3,35.19
I967364,C264783,1,3,5,2021-08-20,4,1200.32
I517056,C246347,6,1,6,2021-10-26,4,143.36
I732822,C787283,6,1,1,2022-03-26,3,107.52
I149811,C386983,5,2,9,2022-04-05,1,5.23
I557988,C180275,2,2,1,2022-11-17,2,1200.34
I183530,C333443,1,3,1,2023-01-06,1,300.08
I275811,C176184,1,2,3,2022-10-17,1,300.08
I836924,C630290,1,3,6,2022-05-20,1,300.08
I494644,C154489,6,3,1,2022-09-17,5,179.2
I122874,C233012,2,3,4,2021-02-21,2,1200.34
I980758,C295253,3,3,7,2022-04-24,2,30.3
I517377,C201506,1,2,1,2022-07-09,1,300.08
I144821,C334713,2,1,7,2021-04-16,1,600.17
I234630,C251450,2,3,8,2021-10-31,4,2400.68
I123341,C279473,1,3,4,2022-09-05,3,900.24
I262750,C188832,2,3,6,2021-08-30,5,3000.85
I263138,C149513,8,3,9,2021-07-23,4,46.92
I229523,C932548,2,2,8,2022-09-13,5,3000.85
I332098,C161921,1,3,5,2021-09-09,2,600.16
I977127,C588588,1,3,3,2022-09-07,4,1200.32
I134904,C267801,6,1,5,2022-04-13,2,71.68
I361211,C126959,1,3,3,2021-04-10,1,300.08
I304554,C193495,5,3,7,2021-11-06,1,5.23
I316805,C217714,4,1,6,2022-08-18,4,162.64
I533107,C205071,1,3,1,2022-05-31,4,1200.32
I191568,C334119,4,3,7,2022-12-11,3,121.98
I890596,C292289,4,1,8,2021-12-30,2,81.32
I318810,C248122,7,2,3,2021-01-09,3,3150.0
I121303,C819860,1,3,4,2021-11-08,4,1200.32
I229793,C298482,7,3,6,2022-08-22,3,3150.0
I180133,C740770,2,2,4,2022-01-11,5,3000.85
I932784,C146614,4,3,3,2021-12-14,2,81.32
I830098,C208261,5,2,6,2022-09-02,4,20.92
I396308,C529474,5,1,7,2023-01-23,1,5.23
I246096,C258102,1,3,1,2021-03-06,2,600.16
I161273,C285598,5,3,4,2021-11-22,1,5.23
I114676,C206425,1,3,6,2021-08-20,4,1200.32
I821346,C271840,4,2,6,2022-07-05,3,121.98
I152806,C181932,5,1,1,2021-08-09,3,15.69
I231777,C312522,7,2,8,2022-05-23,4,4200.0
I142906,C128343,3,1,1,2023-01-05,5,75.75
I121440,C253898,1,3,5,2021-09-13,3,900.24
I227438,C173642,6,3,1,2022-04-03,2,71.68
I109176,C159089,4,3,1,2022-05-11,2,81.32
I277604,C271676,1,3,3,2021-02-13,1,300.08
I225341,C154243,6,3,5,2021-08-09,4,143.36
I315767,C128460,8,3,3,2022-03-14,5,58.65
I300691,C205119,3,1,8,2022-03-13,3,45.45
I304563,C300496,5,2,10,2021-06-29,3,15.69
I307485,C771801,1,3,5,2022-03-14,5,1500.4
I264042,C199176,2,3,1,2022-09-11,5,3000.85
I109642,C212150,3,3,9,2022-06-18,2,30.3
I775523,C195775,1,3,1,2021-02-03,4,1200.32
I160310,C692763,6,1,1,2021-12-30,3,107.52
I294767,C154300,8,3,8,2021-10-10,5,58.65
I990526,C686225,4,3,6,2023-01-08,4,162.64
I221576,C229979,1,1,6,2022-11-25,1,300.08
I624844,C239419,6,2,8,2021-12-15,2,71.68
I283136,C104927,1,1,4,2021-01-16,1,300.08
I285751,C153698,1,3,6,2022-08-08,1,300.08
I272055,C290989,1,2,3,2022-07-22,5,1500.4
I272155,C281101,5,1,6,2022-12-29,3,15.69
I177830,C173488,2,1,5,2021-08-29,1,600.17
I247651,C301966,1,3,6,2022-01-10,3,900.24
I104822,C114106,4,1,3,2022-01-04,4,162.64
I724662,C322728,5,1,9,2021-11-11,1,5.23
I235595,C128969,1,3,5,2021-02-03,2,600.16
I124262,C221967,6,3,10,2023-01-16,1,35.84
I320575,C175287,1,3,8,2022-09-12,1,300.08
I280592,C213996,1,2,8,2021-12-24,4,1200.32
I836596,C128650,7,2,6,2021-07-13,5,5250.0
I199226,C155218,6,1,4,2021-04-08,1,35.84
I980955,C606836,4,2,5,2022-02-11,4,162.64
I302876,C914642,1,1,3,2023-02-25,5,1500.4
I418127,C152862,7,3,3,2022-06-18,1,1050.0
I213612,C137313,1,3,1,2021-12-09,3,900.24
I262547,C794497,4,3,6,2021-12-15,4,162.64
I130732,C106614,4,3,9,2022-12-30,5,203.3
I143260,C153455,5,3,3,2021-08-16,5,26.15
I500114,C411785,1,1,1,2021-01-18,2,600.16
I218918,C492260,7,3,4,2022-09-18,3,3150.0
I929735,C366823,1,2,1,2022-09-19,4,1200.32
I316366,C256452,4,1,5,2021-03-21,2,81.32
I330144,C198348,1,2,3,2022-03-10,1,300.08
I149760,C150856,4,1,2,2022-11-28,2,81.32
I195070,C137040,8,1,8,2021-06-03,1,11.73
I277517,C312810,8,3,5,2021-06-28,5,58.65
I662351,C281745,1,1,3,2021-02-28,2,600.16
I325627,C200661,6,3,1,2021-07-06,1,35.84
I116866,C286033,6,3,10,2021-04-26,3,107.52
I346234,C174385,5,3,1,2022-02-10,4,20.92
I178616,C162275,1,1,10,2022-07-16,5,1500.4
I153141,C494382,5,1,6,2022-02-17,2,10.46
I860976,C277354,1,2,6,2022-09-19,3,900.24
I315196,C991625,4,3,8,2021-08-14,3,121.98
I279838,C268188,1,1,1,2021-11-06,1,300.08
I259877,C103479,5,1,9,2023-02-27,5,26.15
I443078,C127347,7,3,6,2022-08-09,2,2100.0
I799867,C983533,1,3,4,2021-05-07,2,600.16
I295637,C537367,1,2,1,2023-01-20,2,600.16
I230101,C827660,3,3,6,2023-01-17,1,15.15
I171126,C181010,1,2,9,2022-12-31,1,300.08
I167680,C370861,8,3,4,2022-03-10,5,58.65
I752775,C237859,4,1,4,2021-10-17,5,203.3
I188622,C148471,1,2,6,2023-01-30,5,1500.4
I264902,C660924,7,1,6,2022-03-10,3,3150.0
I328215,C248947,2,1,1,2021-06-15,1,600.17
I189164,C150363,1,1,3,2023-01-15,3,900.24
I267833,C214165,1,2,1,2021-07-08,2,600.16
I195090,C165934,4,1,1,2021-08-04,3,121.98
I140802,C330432,1,1,6,2021-04-05,5,1500.4
I578724,C581601,3,1,5,2021-04-20,1,15.15
I725803,C746718,4,1,1,2021-09-28,4,162.64
I220747,C282198,5,3,10,2022-02-03,4,20.92
I223865,C583236,5,2,5,2021-02-16,2,10.46
I907002,C714933,7,1,3,2023-03-04,3,3150.0
I335863,C382269,3,1,2,2022-02-05,2,30.3
I324697,C298008,4,1,9,2022-01-29,4,162.64
I674255,C241149,5,3,5,2022-08-30,3,15.69
I141185,C131327,1,3,10,2021-07-09,4,1200.32
I224264,C161330,1,3,6,2022-09-05,1,300.08
I106413,C149678,5,1,5,2021-11-06,5,26.15
I456602,C218336,6,3,1,2021-01-24,5,179.2
I792489,C142448,2,3,5,2021-07-06,3,1800.51
I228810,C482088,8,3,4,2021-12-10,5,58.65
I400621,C632799,1,1,9,2021-02-12,1,300.08
I235258,C141664,8,2,9,2022-11-02,1,11.73
I190831,C211944,6,1,8,2021-05-13,1,35.84
I107734,C136377,3,3,1,2022-09-12,2,30.3
I309100,C140356,1,2,4,2021-08-22,3,900.24
I104068,C291053,4,2,5,2021-09-05,4,162.64
I136540,C135759,1,3,1,2021-02-12,4,1200.32
I219562,C313246,5,1,6,2021-07-15,3,15.69
I106135,C165850,1,3,8,2021-02-10,4,1200.32
I248199,C291550,1,3,5,2021-11-19,4,1200.32
I314137,C218638,1,3,5,2021-07-01,1,300.08
I219996,C143612,1,2,3,2022-09-27,5,1500.4
I255312,C299764,1,3,5,2023-02-15,3,900.24
I409869,C147888,8,3,6,2021-07-14,4,46.92
I319015,C125244,2,3,10,2021-11-10,2,1200.34
I233496,C221741,1,3,9,2021-04-07,4,1200.32
I592133,C114108,1,1,3,2022-11-28,4,1200.32
I449489,C265637,8,2,5,2021-05-29,1,11.73
I210525,C294803,1,3,4,2022-07-26,5,1500.4
I106085,C585737,1,1,8,2022-03-31,1,300.08
I371169,C489890,1,3,6,2022-04-04,5,1500.4
I247995,C600428,8,2,4,2021-04-20,1,11.73
I304848,C262348,1,3,10,2021-01-17,4,1200.32
I228914,C370224,3,1,4,2023-03-02,2,30.3
I185295,C221149,1,3,1,2021-06-25,3,900.24
I242151,C314100,5,2,3,2022-08-30,4,20.92
I118050,C176003,1,3,1,2022-04-23,5,1500.4
I159629,C133711,1,3,6,2023-01-21,2,600.16
I726769,C180965,1,3,6,2023-02-13,3,900.24
I235133,C415932,5,3,1,2022-05-12,5,26.15
I273346,C186396,2,1,10,2021-12-03,4,2400.68
I140030,C106511,1,2,9,2022-11-27,3,900.24
I635458,C775933,1,3,5,2021-11-23,3,900.24
I386212,C297302,2,3,2,2021-09-26,3,1800.51
I197566,C383193,3,3,2,2022-08-08,4,60.6
I229959,C152276,4,1,6,2021-05-10,2,81.32
I508134,C448518,1,3,4,2021-07-22,5,1500.4
I190259,C966681,1,3,10,2022-12-10,3,900.24
I336295,C288928,1,3,10,2022-04-27,5,1500.4
I262490,C270447,2,3,4,2021-03-15,5,3000.85
I242027,C693077,2,3,1,2021-09-29,4,2400.68
I223809,C121894,1,1,9,2021-04-06,4,1200.32
I189487,C174641,1,1,9,2021-11-23,2,600.16
I635363,C232101,4,3,5,2021-05-13,1,40.66
I103085,C252697,1,1,1,2022-08-27,2,600.16
I328991,C163329,1,3,4,2023-02-23,2,600.16
I249426,C221682,4,1,6,2021-06-02,2,81.32
I320814,C153824,3,3,3,2021-05-04,2,30.3
I256143,C110431,3,1,9,2021-07-07,4,60.6
I430994,C109878,4,3,1,2022-06-28,3,121.98
I315468,C104730,8,1,6,2022-12-01,2,23.46
I610871,C193755,1,1,1,2021-08-09,4,1200.32
I143730,C745863,2,1,4,2021-09-05,4,2400.68
I322405,C177868,1,1,3,2023-01-20,3,900.24
I260529,C106111,4,3,2,2021-06-29,4,162.64
I202350,C129375,1,1,1,2021-08-30,3,900.24
I329641,C622949,3,3,6,2022-03-18,5,75.75
I284549,C236473,7,1,6,2021-08-19,3,3150.0
I110891,C613900,1,1,1,2021-08-24,3,900.24
I271901,C165336,1,3,1,2022-07-07,4,1200.32
I170367,C100948,4,3,5,2022-09-09,3,121.98
I202215,C235462,1,1,8,2023-01-17,4,1200.32
I136674,C819570,4,1,4,2022-02-10,2,81.32
I288789,C234964,1,1,6,2022-10-15,2,600.16
I638986,C503254,5,2,8,2022-09-16,2,10.46
I223542,C252287,1,2,10,2021-01-31,3,900.24
I480514,C227540,5,3,9,2021-07-29,2,10.46
I530052,C307429,7,3,1,2021-04-30,5,5250.0
I141107,C170913,1,1,1,2022-05-31,2,600.16
I295690,C199018,4,3,3,2021-06-23,5,203.3
I158890,C942515,1,2,3,2021-03-04,4,1200.32
I584338,C263649,4,1,6,2021-03-29,5,203.3
I249233,C885306,1,3,6,2022-12-10,1,300.08
I248607,C202962,1,3,1,2021-10-17,2,600.16
I193959,C139668,5,1,6,2022-01-19,3,15.69
I461852,C604070,1,3,6,2022-05-06,4,1200.32
I305721,C269209,2,2,6,2022-10-21,2,1200.34
I621061,C684961,5,3,1,2022-05-04,1,5.23
I340067,C123171,6,3,4,2022-01-12,4,143.36
I141301,C130170,1,1,6,2022-08-21,4,1200.32
I285153,C166617,4,3,10,2021-10-30,2,81.32
I246786,C258780,1,3,5,2022-12-20,3,900.24
I289843,C829834,1,1,4,2021-08-06,2,600.16
I290235,C302324,7,1,10,2021-06-01,5,5250.0
I100929,C224506,4,1,6,2021-02-12,1,40.66
I106694,C172877,1,2,2,2022-06-18,1,300.08
I593744,C254313,5,3,5,2022-12-22,3,15.69
I411441,C153068,1,1,1,2021-09-29,1,300.08
I155516,C272577,4,1,2,2021-10-28,5,203.3
I111229,C778904,1,1,1,2022-07-04,2,600.16
I270643,C174898,1,3,3,2022-11-28,5,1500.4
I478836,C157181,1,2,5,2021-06-23,4,1200.32
I109919,C229000,2,1,1,2021-12-23,4,2400.68
I123959,C947650,1,1,4,2021-04-13,3,900.24
I262879,C141879,5,3,5,2021-09-20,3,15.69
I200637,C225102,6,3,1,2022-10-17,5,179.2
I167329,C302883,3,3,7,2022-03-03,2,30.3
I295738,C134659,2,1,1,2021-12-16,5,3000.85
I402423,C294197,5,1,3,2023-01-26,4,20.92
I176764,C581521,1,1,5,2021-09-06,4,1200.32
I171800,C327726,4,3,4,2022-11-05,1,40.66
I765580,C810642,4,3,2,2022-10-21,1,40.66
I169119,C618442,1,1,8,2023-01-10,2,600.16
I317817,C668789,1,1,4,2022-08-19,1,300.08
I165974,C229196,6,1,6,2022-10-14,5,179.2
I337531,C337566,1,1,6,2021-12-03,4,1200.32
I314798,C896930,7,1,1,2021-07-21,5,5250.0
I196508,C166064,1,3,9,2021-08-08,3,900.24
I114365,C222677,5,3,3,2022-10-10,4,20.92
I975765,C257021,1,1,3,2022-04-19,4,1200.32
I199984,C232980,8,1,6,2021-01-08,3,35.19
I334077,C239477,5,3,6,2021-01-16,1,5.23
I828538,C633095,4,1,5,2021-03-08,5,203.3
I732471,C109038,3,1,6,2021-11-07,2,30.3
I303621,C240014,2,3,5,2021-07-11,1,600.17
I666086,C100256,5,2,6,2022-09-08,3,15.69
I130106,C282745,1,3,6,2022-05-17,3,900.24
I273230,C784224,5,2,6,2022-11-11,4,20.92
I897070,C235626,5,3,1,2021-03-09,3,15.69
I820705,C102203,2,3,8,2021-08-29,4,2400.68
I154196,C199239,4,1,9,2022-07-18,4,162.64
I308342,C200810,2,3,10,2021-03-04,2,1200.34
I183572,C157422,1,1,3,2021-10-27,1,300.08
I903348,C136726,4,3,5,2021-09-24,2,81.32
I671500,C174579,2,3,3,2022-01-08,2,1200.34
I616002,C128481,7,3,1,2021-11-28,2,2100.0
I109191,C127804,1,2,6,2023-03-07,2,600.16
I349010,C337772,5,2,5,2023-02-13,3,15.69
I158224,C989483,8,3,1,2022-03-02,5,58.65
I229442,C300234,1,1,3,2021-06-12,2,600.16
I187903,C298986,6,3,4,2021-07-25,3,107.52
I316204,C166623,2,3,1,2021-03-13,3,1800.51
I333406,C679457,1,3,1,2021-09-03,2,600.16
I164307,C742109,5,1,1,2021-07-17,5,26.15
I226121,C205969,1,2,6,2022-09-13,2,600.16
I332989,C234520,4,2,6,2022-08-21,1,40.66
I264062,C445788,1,3,6,2021-12-16,3,900.24
I116368,C430223,6,3,6,2022-12-30,1,35.84
I110105,C222927,1,1,5,2021-04-01,1,300.08
I299193,C397017,1,1,9,2021-10-12,2,600.16
I159968,C147709,4,2,6,2022-11-03,3,121.98
I321735,C126903,4,2,6,2021-09-07,1,40.66
I754915,C311233,1,3,1,2021-07-07,4,1200.32
I158567,C168155,1,3,10,2022-04-26,3,900.24
I570317,C997503,5,3,9,2021-10-24,2,10.46
I871142,C435888,2,3,3,2021-09-22,1,600.17
I260200,C807959,1,3,9,2021-01-31,5,1500.4
I333765,C309568,1,3,1,2022-04-02,2,600.16
I167098,C304421,6,1,6,2021-10-05,5,179.2
I307246,C158437,1,3,1,2022-01-12,5,1500.4
I474615,C242396,6,3,5,2022-10-19,5,179.2
I149929,C161576,2,1,1,2021-03-28,5,3000.85
I724750,C494884,2,3,5,2022-05-16,1,600.17
I334818,C133920,2,3,4,2021-03-03,2,1200.34
I235147,C335497,7,2,3,2022-06-15,5,5250.0
I119938,C690330,1,2,4,2023-01-03,2,600.16
I266264,C974329,3,1,1,2022-10-25,2,30.3
I273410,C337078,1,1,1,2022-02-03,5,1500.4
I282990,C208668,4,3,3,2021-12-06,4,162.64
I100355,C189409,1,3,1,2022-10-25,5,1500.4
I288120,C820829,4,1,1,2022-10-23,4,162.64
I854841,C779233,4,1,6,2022-12-19,3,121.98
I118876,C240649,5,3,6,2022-01-18,2,10.46
I322088,C138923,1,3,1,2021-01-14,2,600.16
I102025,C119370,3,1,2,2022-09-14,3,45.45
I323831,C726436,2,1,7,2021-08-20,2,1200.34
I114703,C334362,1,1,3,2022-06-03,2,600.16
I256095,C202922,4,2,3,2022-07-21,4,162.64
I146533,C234829,5,1,6,2021-08-18,5,26.15
I848868,C632776,2,3,7,2021-07-18,4,2400.68
I262133,C539206,7,3,3,2022-02-06,4,4200.0
I108301,C131145,6,1,6,2021-05-10,1,35.84
I291625,C183362,2,1,9,2021-10-03,3,1800.51
I845230,C655898,1,2,9,2022-11-26,3,900.24
I228670,C314078,6,1,6,2022-04-14,4,143.36
I291739,C209212,5,3,6,2021-10-22,4,20.92
I563529,C511963,2,1,5,2022-04-24,4,2400.68
I886497,C988746,8,3,3,2021-08-05,1,11.73
I987861,C265180,1,1,5,2022-11-09,4,1200.32
I327042,C221294,1,1,3,2022-08-13,2,600.16
I261532,C596593,6,1,3,2021-03-15,3,107.52
I115589,C144674,5,1,8,2022-11-04,1,5.23
I111275,C147805,1,1,1,2021-07-15,3,900.24
I158015,C126077,1,2,4,2021-11-13,3,900.24
I107048,C260382,7,1,6,2022-04-03,1,1050.0
I419096,C991483,1,3,6,2021-07-19,3,900.24
I120085,C302814,6,3,6,2022-09-20,4,143.36
I323351,C248555,1,2,1,2021-11-19,2,600.16
I121271,C271384,2,3,6,2023-01-09,5,3000.85
I250617,C324942,8,1,1,2021-12-05,3,35.19
I113312,C171869,5,1,6,2022-08-18,1,5.23
I243817,C303316,1,1,4,2021-05-01,1,300.08
I852180,C161619,4,2,8,2022-03-18,5,203.3
I699439,C102058,3,3,5,2022-05-27,3,45.45
I268152,C372552,6,1,5,2021-05-14,1,35.84
I123290,C680728,6,1,10,2021-03-02,5,179.2
I305231,C249794,4,2,3,2021-11-04,4,162.64
I275296,C234191,4,1,6,2022-09-22,3,121.98
I219126,C299253,5,3,6,2021-11-13,3,15.69
I152254,C226780,6,3,7,2022-01-20,3,107.52
I639417,C329485,5,3,5,2021-02-18,2,10.46
I216864,C271228,6,1,3,2022-10-21,5,179.2
I831977,C262433,1,3,8,2021-07-25,2,600.16
I993734,C293569,5,1,6,2022-02-28,2,10.46
I726632,C212670,1,3,6,2022-12-05,2,600.16
I308620,C134637,8,2,4,2022-11-14,4,46.92
I496370,C534148,1,2,3,2021-09-27,2,600.16
I222702,C102511,1,3,8,2021-05-14,3,900.24
I311219,C179175,5,1,8,2021-03-29,2,10.46
I892579,C311725,6,3,4,2023-02-05,3,107.52
I245855,C712979,5,3,6,2022-10-15,3,15.69
I108030,C193217,1,2,10,2021-07-05,4,1200.32
I246301,C339014,3,3,1,2022-10-12,1,15.15
I143410,C688229,6,1,8,2022-04-20,3,107.52
I578946,C106730,5,1,8,2022-09-24,1,5.23
I602664,C623678,1,3,4,2021-06-11,2,600.16
I245185,C331693,8,1,7,2022-08-09,2,23.46
I822271,C230059,5,3,3,2022-07-01,3,15.69
I186400,C319529,2,3,1,2021-05-28,5,3000.85
I448905,C262191,8,1,1,2022-12-26,3,35.19
I334746,C251627,3,1,1,2022-07-28,3,45.45
I125329,C223939,8,3,10,2021-08-05,4,46.92
I199809,C607160,4,1,5,2021-11-24,1,40.66
I132828,C245610,1,1,9,2022-06-09,4,1200.32
I952420,C560341,5,3,6,2022-06-22,4,20.92
I640321,C118822,8,3,1,2021-06-03,4,46.92
I956911,C247953,1,1,1,2022-11-08,1,300.08
I190687,C156106,5,3,5,2022-02-26,3,15.69
I293178,C317512,1,1,1,2023-02-04,4,1200.32
I183864,C259117,6,2,5,2022-05-10,3,107.52
I246202,C194806,1,3,2,2023-01-19,3,900.24
I237958,C184119,1,2,6,2022-11-08,4,1200.32
I243013,C282284,4,3,4,2022-06-08,1,40.66
I116252,C899855,4,3,1,2021-09-19,5,203.3
I567152,C182586,2,1,4,2022-08-12,5,3000.85
I305080,C183022,1,1,3,2022-06-27,3,900.24
I197095,C111402,2,2,1,2022-01-25,2,1200.34
I582954,C187572,2,3,3,2021-06-22,3,1800.51
I409391,C246599,2,3,6,2022-08-23,4,2400.68
I235859,C732048,5,3,8,2021-10-30,2,10.46
I253267,C682339,1,1,4,2022-08-29,5,1500.4
I176876,C386010,1,3,6,2021-11-08,4,1200.32
I730501,C187918,1,3,1,2022-07-29,2,600.16
I324154,C316500,4,3,6,2021-08-28,2,81.32
I319008,C490563,2,2,1,2021-12-17,2,1200.34
I271569,C190584,1,2,2,2022-08-18,5,1500.4
I545751,C213298,4,3,4,2022-12-27,4,162.64
I714418,C272429,8,2,1,2021-11-10,3,35.19
I195604,C762506,6,3,4,2022-10-06,5,179.2
I681726,C299336,4,1,6,2022-03-26,4,162.64
I757899,C188429,3,2,10,2023-02-08,5,75.75
I117955,C865396,1,3,3,2021-05-17,1,300.08
I156457,C182180,4,1,3,2021-08-28,3,121.98
I442233,C331925,1,2,6,2022-04-14,4,1200.32
I815563,C249241,6,1,7,2023-02-07,4,143.36
I207933,C134958,3,3,2,2021-04-05,5,75.75
I456642,C722727,6,2,6,2022-08-20,4,143.36
I267552,C201823,6,1,1,2021-01-13,1,35.84
I154773,C339779,1,1,3,2021-06-26,2,600.16
I516440,C161735,1,1,4,2021-01-28,5,1500.4
I619873,C302257,4,3,2,2021-02-09,1,40.66
I169453,C292261,1,3,3,2021-08-30,4,1200.32
I232045,C203781,1,1,1,2022-02-11,2,600.16
I182207,C155604,6,1,6,2022-06-25,3,107.52
I220751,C897019,1,1,10,2022-03-30,5,1500.4
I131066,C318910,5,3,5,2023-02-03,1,5.23
I306269,C910424,3,1,6,2021-02-16,3,45.45
I180840,C449180,1,2,1,2021-05-21,2,600.16
I153275,C309379,4,3,1,2022-07-26,2,81.32
I713820,C183805,1,3,2,2021-11-10,1,300.08
I302418,C210509,7,3,4,2022-09-27,2,2100.0
I707034,C588220,4,3,8,2021-10-11,2,81.32
I321883,C255567,2,2,4,2022-12-12,1,600.17
I490433,C305897,1,1,1,2022-03-17,2,600.16
I487752,C164340,2,2,1,2021-03-10,2,1200.34
I149368,C382209,1,3,5,2021-04-17,5,1500.4
I256114,C747872,4,1,9,2021-11-04,4,162.64
I101353,C246402,4,2,5,2022-03-25,2,81.32
I323061,C244179,4,3,4,2022-04-24,1,40.66
I284306,C295350,1,3,6,2021-12-10,2,600.16
I186569,C119876,6,2,1,2022-08-31,1,35.84
I188557,C324716,5,2,6,2021-09-09,1,5.23
I127880,C230795,5,3,6,2022-04-27,2,10.46
I133628,C625439,7,2,2,2021-07-19,3,3150.0
I231186,C100473,5,2,3,2022-12-13,2,10.46
I106174,C210991,5,1,6,2021-06-24,5,26.15
I237260,C315376,5,3,1,2022-12-12,4,20.92
I242048,C331739,2,1,7,2022-04-06,4,2400.68
I142388,C273175,1,1,3,2021-04-20,1,300.08
I873391,C289887,4,3,9,2022-11-13,4,162.64
I167595,C915747,4,1,7,2022-06-18,4,162.64
I319027,C327083,5,2,5,2021-11-28,1,5.23
I151372,C173429,4,2,1,2022-07-28,1,40.66
I328798,C186608,6,3,3,2022-12-19,1,35.84
I317178,C296527,6,1,1,2021-06-29,3,107.52
